DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
22-Jan-2026,EQ,"46.40","47.20","45.75","45.53","47.19","46.99","46.42","74.30","45.37",56239464,"2,61,06,78,541.38",108290
21-Jan-2026,EQ,"46.30","46.69","45.37","46.34","45.70","45.53","45.98","74.30","45.37",78076574,"3,59,01,19,480.66",144607
20-Jan-2026,EQ,"47.98","48.33","46.20","47.98","46.56","46.34","46.98","74.30","46.15",60935304,"2,86,27,82,676.52",129194
19-Jan-2026,EQ,"48.69","48.92","47.45","48.45","47.94","47.98","47.97","74.30","46.15",52924798,"2,53,86,11,492.98",109621
16-Jan-2026,EQ,"49.02","49.36","48.15","49.01","48.45","48.45","48.60","74.30","46.15",105047207,"5,10,52,68,618.67",113185
14-Jan-2026,EQ,"48.49","49.80","48.16","48.69","48.99","49.01","49.19","74.30","46.15",55863563,"2,74,80,93,539.97",85712
13-Jan-2026,EQ,"49.55","49.70","47.80","49.20","48.56","48.69","48.59","74.30","46.15",75354673,"3,66,15,55,260.63",124908
12-Jan-2026,EQ,"49.30","49.38","47.90","49.20","49.31","49.20","48.73","74.30","46.15",66498246,"3,24,02,57,861.75",145830
09-Jan-2026,EQ,"50.82","51.09","48.87","50.93","49.30","49.20","49.85","74.30","46.15",89917429,"4,48,20,91,109.69",188614
08-Jan-2026,EQ,"52.90","53.41","50.65","52.90","50.82","50.93","51.64","74.30","46.15",59316617,"3,06,31,00,087.29",126582
07-Jan-2026,EQ,"53.30","53.69","52.67","53.45","52.96","52.90","53.03","74.30","46.15",48744390,"2,58,48,63,640.52",64905
06-Jan-2026,EQ,"53.70","53.99","52.87","53.67","53.40","53.45","53.34","74.30","46.15",31119731,"1,66,00,58,584.39",74175
05-Jan-2026,EQ,"54.40","54.54","53.30","54.28","53.65","53.67","53.81","74.30","46.15",40693570,"2,18,96,52,271.99",79839
02-Jan-2026,EQ,"52.59","54.40","52.44","52.47","54.29","54.28","53.74","74.30","46.15",59517999,"3,19,87,38,297.97",100815
01-Jan-2026,EQ,"52.71","52.98","52.05","52.67","52.58","52.47","52.43","74.30","46.15",26749342,"1,40,26,01,043.15",51947
31-Dec-2025,EQ,"52.00","53.16","51.91","52.00","52.70","52.67","52.70","74.30","46.15",38744091,"2,04,19,12,800.03",62210
30-Dec-2025,EQ,"52.73","52.80","51.81","52.73","52.22","52.00","52.11","74.30","46.15",101385408,"5,28,27,11,912.25",117857
29-Dec-2025,EQ,"53.44","53.85","52.61","53.20","52.73","52.73","53.16","74.30","46.15",35515877,"1,88,80,97,083.86",80747
26-Dec-2025,EQ,"53.30","54.13","53.10","53.30","53.35","53.20","53.60","74.30","46.15",41885960,"2,24,49,94,597.08",68343
24-Dec-2025,EQ,"53.59","55.05","53.16","53.62","53.30","53.30","53.97","74.30","46.15",44076962,"2,37,89,93,202.31",80632
23-Dec-2025,EQ,"53.51","53.84","53.32","53.51","53.60","53.62","53.58","74.30","46.15",30259539,"1,62,12,58,118.23",56464
22-Dec-2025,EQ,"52.90","53.74","52.80","52.59","53.47","53.51","53.41","74.30","46.15",38903607,"2,07,77,26,982.55",78277
19-Dec-2025,EQ,"51.80","52.75","51.54","51.78","52.65","52.59","52.16","74.30","46.15",37121138,"1,93,61,63,642.93",68947
18-Dec-2025,EQ,"51.91","52.00","51.32","51.94","51.85","51.78","51.64","74.30","46.15",30872497,"1,59,43,08,678.82",60017
17-Dec-2025,EQ,"52.60","52.65","51.80","52.67","51.83","51.94","52.14","74.30","46.15",30348315,"1,58,23,12,763.76",70657
16-Dec-2025,EQ,"53.14","53.14","52.25","53.14","52.54","52.67","52.67","74.30","46.15",33821093,"1,78,14,09,479.05",62539
15-Dec-2025,EQ,"52.99","53.35","52.55","53.02","53.09","53.14","53.01","74.30","46.15",30122901,"1,59,67,36,817.59",73587
12-Dec-2025,EQ,"52.50","53.10","52.50","52.04","53.10","53.02","52.88","74.30","46.15",42524157,"2,24,86,56,275.13",75815
11-Dec-2025,EQ,"51.70","52.44","51.32","51.54","52.05","52.04","51.94","74.30","46.15",52982896,"2,75,19,32,369.72",107257
10-Dec-2025,EQ,"52.80","53.20","51.35","52.55","51.65","51.54","52.20","74.30","46.15",59123651,"3,08,63,22,432.91",129913
09-Dec-2025,EQ,"51.99","52.77","51.00","51.78","52.64","52.55","52.11","74.30","46.15",64804664,"3,37,68,27,118.79",138941
08-Dec-2025,EQ,"52.01","53.00","51.57","51.74","51.69","51.78","52.28","74.30","46.15",97482417,"5,09,64,82,232.34",181385
05-Dec-2025,EQ,"51.13","52.15","50.75","50.85","51.89","51.74","51.26","74.30","46.15",61141969,"3,13,41,68,416.95",141590
04-Dec-2025,EQ,"52.65","52.84","50.60","52.59","50.90","50.85","51.44","74.30","46.15",76794810,"3,95,00,83,437.84",178762
03-Dec-2025,EQ,"53.43","53.65","52.22","53.42","52.63","52.59","52.66","74.30","46.15",42825048,"2,25,50,10,786.82",107230
02-Dec-2025,EQ,"53.75","54.10","53.21","53.72","53.50","53.42","53.54","74.30","46.15",41115861,"2,20,13,63,948.92",102850
01-Dec-2025,EQ,"54.30","54.74","53.52","54.01","53.77","53.72","54.02","74.30","46.15",33170385,"1,79,20,25,387.07",88271
28-Nov-2025,EQ,"55.00","55.00","53.75","54.93","54.12","54.01","54.17","74.30","46.15",52551047,"2,84,68,67,470.59",94918
27-Nov-2025,EQ,"55.70","55.90","54.81","55.58","54.96","54.93","55.20","74.30","46.15",28645872,"1,58,12,45,480.62",62378
26-Nov-2025,EQ,"54.20","55.69","54.14","54.19","55.66","55.58","55.29","74.30","46.15",43866679,"2,42,52,56,080.52",74208
25-Nov-2025,EQ,"54.50","54.95","54.11","54.61","54.18","54.19","54.43","74.30","46.15",36680917,"1,99,66,52,387.78",92005
24-Nov-2025,EQ,"55.10","55.54","54.40","55.10","54.59","54.61","54.77","74.30","46.15",96347031,"5,27,66,77,221.85",112288
21-Nov-2025,EQ,"56.67","56.72","55.00","56.70","55.21","55.10","55.71","74.30","46.15",42894379,"2,38,96,89,057.69",102268
20-Nov-2025,EQ,"56.60","57.15","56.52","56.53","56.71","56.70","56.85","74.30","46.15",37658777,"2,14,07,56,647.20",74478
19-Nov-2025,EQ,"56.95","57.08","56.30","56.90","56.57","56.53","56.65","74.30","46.15",35976206,"2,03,79,13,884.90",70877
18-Nov-2025,EQ,"57.88","57.88","56.70","57.70","56.80","56.90","57.13","74.30","46.15",29797672,"1,70,23,44,169.84",69678
17-Nov-2025,EQ,"57.80","58.16","57.50","57.68","57.69","57.70","57.72","74.30","46.15",36049802,"2,08,07,47,615.98",78041
14-Nov-2025,EQ,"57.50","58.29","57.03","57.58","57.70","57.68","57.67","74.30","46.15",41214942,"2,37,67,29,465.70",83177
13-Nov-2025,EQ,"58.29","58.34","57.41","58.48","57.53","57.58","57.90","74.30","46.15",40221624,"2,32,87,38,035.39",87220
12-Nov-2025,EQ,"58.20","58.95","57.67","57.82","58.29","58.48","58.35","74.30","46.15",53042828,"3,09,52,00,043.11",94019
11-Nov-2025,EQ,"57.60","58.05","56.86","57.43","58.05","57.82","57.48","74.30","46.15",50483890,"2,90,18,77,442.70",94980
10-Nov-2025,EQ,"57.90","58.20","57.01","57.38","57.49","57.43","57.57","74.30","46.15",63054794,"3,63,03,38,629.23",118402
07-Nov-2025,EQ,"59.50","59.50","56.93","59.61","57.50","57.38","57.69","74.30","46.15",122840652,"7,08,71,67,594.42",222710
06-Nov-2025,EQ,"61.50","61.50","59.46","59.99","59.50","59.61","60.08","74.30","46.15",147235071,"8,84,60,82,829.33",206401
04-Nov-2025,EQ,"59.59","61.37","58.83","59.24","60.05","59.99","60.17","74.30","46.15",317089760,"19,07,98,32,532.36",397302
03-Nov-2025,EQ,"59.47","59.88","58.53","59.30","59.39","59.24","59.24","74.30","46.15",75149800,"4,45,22,12,669.54",146643
31-Oct-2025,EQ,"58.78","60.18","58.66","58.51","59.35","59.30","59.52","74.30","46.15",108026021,"6,42,93,90,370.00",159625
30-Oct-2025,EQ,"58.50","59.33","57.92","58.19","58.60","58.51","58.57","74.30","46.15",83463327,"4,88,86,72,184.01",133267
29-Oct-2025,EQ,"56.44","58.78","55.98","56.22","58.25","58.19","57.78","74.30","46.15",154967971,"8,95,36,56,563.92",221868
28-Oct-2025,EQ,"53.71","56.47","53.60","53.71","56.30","56.22","55.31","74.30","46.15",134473878,"7,43,82,49,947.05",178789
27-Oct-2025,EQ,"54.10","54.16","53.63","53.82","53.71","53.71","53.83","74.30","46.15",24719719,"1,33,07,61,076.28",74375
24-Oct-2025,EQ,"54.68","55.18","53.65","54.53","53.99","53.82","54.32","74.30","46.15",44370005,"2,41,03,23,980.52",94454
23-Oct-2025,EQ,"54.54","55.25","54.22","54.18","54.30","54.53","54.83","74.30","46.15",76480331,"4,19,31,42,720.00",132284
21-Oct-2025,EQ,"53.60","54.34","53.40","53.09","54.17","54.18","53.97","74.30","46.15",22821584,"1,23,17,29,014.62",110482
20-Oct-2025,EQ,"53.19","53.69","52.92","52.92","53.14","53.09","53.13","74.30","46.15",34409429,"1,82,81,98,585.83",91814
17-Oct-2025,EQ,"53.61","53.95","52.00","53.61","53.07","52.92","52.83","75.65","46.15",173663310,"9,17,41,11,595.68",154784
16-Oct-2025,EQ,"53.93","54.20","53.41","53.73","53.59","53.61","53.66","75.65","46.15",48868416,"2,62,22,95,116.79",127431
15-Oct-2025,EQ,"54.21","54.60","53.58","53.95","53.93","53.73","54.04","75.65","46.15",56703266,"3,06,42,17,006.75",84004
14-Oct-2025,EQ,"54.65","54.70","53.62","54.35","53.93","53.95","54.07","75.65","46.15",40526897,"2,19,11,10,583.03",87207
13-Oct-2025,EQ,"54.29","54.48","53.72","54.31","54.35","54.35","54.12","75.65","46.15",44487704,"2,40,74,66,009.05",98720
10-Oct-2025,EQ,"53.30","54.75","53.23","53.17","54.42","54.31","54.27","80.60","46.15",58987213,"3,20,11,39,889.54",105049
09-Oct-2025,EQ,"52.80","53.53","52.55","52.77","53.25","53.17","53.06","80.60","46.15",63749358,"3,38,23,37,801.50",154648
08-Oct-2025,EQ,"54.13","54.14","52.66","54.01","52.90","52.77","53.25","80.60","46.15",60453406,"3,21,89,60,690.40",183387
07-Oct-2025,EQ,"54.35","54.80","53.95","54.11","54.12","54.01","54.22","80.60","46.15",50646458,"2,74,62,08,056.64",105391
06-Oct-2025,EQ,"55.00","55.17","53.92","54.46","54.14","54.11","54.30","80.60","46.15",45009790,"2,44,39,72,982.86",100827
03-Oct-2025,EQ,"55.44","55.48","53.85","55.18","54.62","54.46","54.49","81.58","46.15",69042422,"3,76,22,45,462.42",147386
01-Oct-2025,EQ,"55.05","55.36","54.60","55.05","55.20","55.18","55.08","81.58","46.15",46144026,"2,54,14,61,061.82",95389
30-Sep-2025,EQ,"55.38","55.46","54.41","55.28","54.97","55.05","54.92","81.58","46.15",57639009,"3,16,58,18,540.50",118765
29-Sep-2025,EQ,"55.70","56.36","55.15","55.28","55.31","55.28","55.59","81.58","46.15",49687799,"2,76,23,57,339.44",110184
26-Sep-2025,EQ,"56.96","57.23","55.15","56.64","55.49","55.28","56.09","84.99","46.15",54393034,"3,05,07,82,120.72",139038
25-Sep-2025,EQ,"57.50","58.20","56.45","57.50","56.66","56.64","57.29","84.99","46.15",38206699,"2,18,86,82,772.74",110374
24-Sep-2025,EQ,"58.78","58.88","57.36","58.75","57.54","57.50","58.00","84.99","46.15",36883372,"2,13,94,11,920.16",96011
23-Sep-2025,EQ,"60.00","60.13","58.63","59.93","58.78","58.75","59.08","84.99","46.15",43152416,"2,54,96,32,589.33",120064
22-Sep-2025,EQ,"60.40","60.97","59.67","60.40","59.91","59.93","60.40","84.99","46.15",62077740,"3,74,97,23,306.00",129897
19-Sep-2025,EQ,"59.25","60.61","59.06","59.08","60.60","60.40","59.99","85.85","46.15",84643232,"5,07,80,93,303.92",137383
18-Sep-2025,EQ,"59.41","59.66","58.75","59.29","59.05","59.08","59.14","85.85","46.15",34615017,"2,04,72,59,743.72",99811
17-Sep-2025,EQ,"60.00","60.08","58.75","58.98","59.27","59.29","59.37","85.85","46.15",63663995,"3,77,94,40,233.49",122350
16-Sep-2025,EQ,"58.30","59.65","58.29","58.07","59.03","58.98","58.94","85.85","46.15",83962341,"4,94,87,19,649.66",146259
15-Sep-2025,EQ,"57.39","58.45","57.20","57.11","58.15","58.07","58.02","85.85","46.15",47861584,"2,77,69,47,056.59",99483
12-Sep-2025,EQ,"57.26","57.42","56.73","56.94","57.20","57.11","57.03","86.04","46.15",30872715,"1,76,07,44,172.88",128744
11-Sep-2025,EQ,"57.57","58.04","56.88","57.57","57.00","56.94","57.28","86.04","46.15",35651527,"2,04,20,31,529.42",94705
10-Sep-2025,EQ,"57.30","58.03","57.21","57.06","57.62","57.57","57.58","86.04","46.15",37061910,"2,13,40,31,002.46",79735
09-Sep-2025,EQ,"57.73","57.75","57.00","57.45","57.13","57.06","57.18","86.04","46.15",28437335,"1,62,59,30,035.37",91370
08-Sep-2025,EQ,"58.10","58.25","57.35","57.87","57.49","57.45","57.83","86.04","46.15",31288449,"1,80,92,68,561.86",84219
05-Sep-2025,EQ,"57.64","58.15","57.30","57.42","57.93","57.87","57.68","86.04","46.15",36924536,"2,12,97,10,760.61",86291
04-Sep-2025,EQ,"58.74","58.90","57.27","57.99","57.50","57.42","58.08","86.04","46.15",45523685,"2,64,40,59,933.12",99073
03-Sep-2025,EQ,"58.25","58.72","57.90","58.25","58.10","57.99","58.26","86.04","46.15",44161578,"2,57,28,25,663.77",104806
02-Sep-2025,EQ,"58.45","59.10","57.90","57.86","58.27","58.25","58.49","86.04","46.15",72989341,"4,26,87,84,624.44",136893
01-Sep-2025,EQ,"56.90","57.98","56.57","56.43","57.98","57.86","57.45","86.04","46.15",62787374,"3,60,74,14,111.78",132564
29-Aug-2025,EQ,"56.35","57.15","55.53","56.32","56.48","56.43","56.49","86.04","46.15",66053084,"3,73,11,40,239.35",133672
28-Aug-2025,EQ,"57.31","57.31","55.89","56.97","56.33","56.32","56.55","86.04","46.15",57742437,"3,26,55,37,548.76",147614
26-Aug-2025,EQ,"57.04","57.45","56.61","57.43","57.10","56.97","56.97","86.04","46.15",54251386,"3,09,06,57,782.96",125389
25-Aug-2025,EQ,"59.04","59.04","57.36","58.51","57.52","57.43","57.82","86.04","46.15",55015151,"3,18,08,42,582.21",135473
22-Aug-2025,EQ,"58.39","59.29","58.06","58.16","58.68","58.51","58.68","86.04","46.15",67410588,"3,95,55,43,659.44",144504
21-Aug-2025,EQ,"60.16","60.24","58.01","59.85","58.22","58.16","59.01","86.04","46.15",53042863,"3,13,00,80,514.45",130407
20-Aug-2025,EQ,"59.65","60.35","59.20","59.59","59.82","59.85","59.87","86.04","46.15",59028795,"3,53,38,32,479.39",133441
19-Aug-2025,EQ,"58.25","59.75","57.72","58.07","59.64","59.59","58.91","86.04","46.15",100339049,"5,91,11,26,529.00",180357
18-Aug-2025,EQ,"61.50","61.64","56.62","60.06","58.10","58.07","58.40","86.04","46.15",175241892,"10,23,42,73,077.28",342693
14-Aug-2025,EQ,"60.68","60.99","60.00","60.38","60.09","60.06","60.35","86.04","46.15",61474611,"3,70,98,97,713.53",137591
13-Aug-2025,EQ,"63.15","63.80","60.10","63.13","60.34","60.38","60.92","86.04","46.15",173116275,"10,54,56,03,757.07",413011
12-Aug-2025,EQ,"64.20","64.95","62.57","63.32","63.22","63.13","63.62","86.04","46.15",98199194,"6,24,71,78,627.48",158210
11-Aug-2025,EQ,"63.20","64.78","62.89","63.19","63.35","63.32","63.96","86.04","46.15",56446107,"3,61,00,75,730.28",127951
08-Aug-2025,EQ,"64.50","64.52","62.96","64.21","63.20","63.19","63.39","86.04","46.15",44361456,"2,81,21,15,523.86",92300
07-Aug-2025,EQ,"64.81","65.26","62.21","65.26","64.20","64.21","63.78","86.04","46.15",75542321,"4,81,81,36,145.91",219335
06-Aug-2025,EQ,"65.78","65.85","64.57","65.44","65.15","65.26","65.05","86.04","46.15",47280146,"3,07,55,39,117.33",109839
05-Aug-2025,EQ,"65.00","66.10","64.87","65.00","65.48","65.44","65.40","86.04","46.15",49369073,"3,22,89,36,468.50",111460
04-Aug-2025,EQ,"66.60","66.81","64.65","65.95","64.96","65.00","65.52","86.04","46.15",72002898,"4,71,78,37,386.91",144291
01-Aug-2025,EQ,"62.30","66.80","62.30","61.60","65.95","65.95","65.44","86.04","46.15",282885799,"18,51,07,22,138.35",426019
31-Jul-2025,EQ,"60.05","62.02","59.78","61.21","61.47","61.60","60.94","86.04","46.15",52270070,"3,18,53,29,191.82",127374
30-Jul-2025,EQ,"61.98","62.05","61.01","61.79","61.17","61.21","61.35","86.04","46.15",26142390,"1,60,39,54,709.04",81451
29-Jul-2025,EQ,"60.69","62.61","59.95","60.85","61.98","61.79","61.36","86.04","46.15",53322991,"3,27,16,98,267.75",152462
28-Jul-2025,EQ,"63.50","63.55","60.65","63.62","60.94","60.85","61.81","86.04","46.15",63833967,"3,94,53,35,934.48",179045
25-Jul-2025,EQ,"65.30","65.32","62.83","65.32","63.74","63.62","63.68","86.04","46.15",55135489,"3,51,09,45,776.82",167777
24-Jul-2025,EQ,"65.98","66.24","65.05","65.98","65.29","65.32","65.46","86.04","46.15",25857103,"1,69,25,12,543.38",68355
23-Jul-2025,EQ,"66.10","66.44","65.52","66.58","65.86","65.98","65.89","86.04","46.15",32844030,"2,16,39,47,711.00",84578
22-Jul-2025,EQ,"66.68","66.78","65.70","66.42","66.50","66.58","66.32","86.04","46.15",35735857,"2,36,99,54,067.32",98743
21-Jul-2025,EQ,"65.24","66.50","65.00","65.06","66.50","66.42","65.93","86.04","46.15",35813725,"2,36,11,22,044.69",113335
18-Jul-2025,EQ,"66.26","66.59","64.77","66.26","65.09","65.06","65.57","86.04","46.15",37155281,"2,43,61,88,648.80",97649
17-Jul-2025,EQ,"67.10","67.14","66.05","67.03","66.16","66.26","66.44","86.04","46.15",31477927,"2,09,14,84,506.67",103431
16-Jul-2025,EQ,"67.30","68.30","66.85","67.17","67.05","67.03","67.33","86.04","46.15",52713937,"3,54,92,85,506.00",111963
15-Jul-2025,EQ,"65.47","67.40","65.47","65.44","67.12","67.17","66.71","86.04","46.15",68141681,"4,54,55,68,465.86",142020
14-Jul-2025,EQ,"66.22","66.44","65.26","65.92","65.47","65.44","65.70","86.04","46.15",37954638,"2,49,34,75,357.85",102055
11-Jul-2025,EQ,"65.97","66.26","65.25","65.97","65.92","65.92","65.77","86.04","46.15",32762054,"2,15,46,36,123.81",81935
10-Jul-2025,EQ,"66.00","66.54","65.51","65.94","65.94","65.97","66.00","86.04","46.15",31012486,"2,04,68,21,770.23",85256
09-Jul-2025,EQ,"66.47","66.85","65.72","66.26","65.85","65.94","66.28","86.04","46.15",39940889,"2,64,72,46,573.36",85726
08-Jul-2025,EQ,"65.79","66.50","65.30","65.88","66.18","66.26","66.00","86.04","46.15",40707600,"2,68,67,97,300.51",95368
07-Jul-2025,EQ,"65.80","66.59","65.13","65.53","65.76","65.88","65.79","86.04","46.15",41996456,"2,76,27,66,878.88",124587
04-Jul-2025,EQ,"65.50","65.70","64.92","65.27","65.65","65.53","65.34","86.04","46.15",32254269,"2,10,73,51,047.53",86903
03-Jul-2025,EQ,"65.40","66.21","64.92","64.79","65.16","65.27","65.40","86.04","46.15",48302742,"3,15,91,92,297.52",126190
02-Jul-2025,EQ,"67.38","67.52","64.40","67.20","64.95","64.79","65.69","86.04","46.15",72931988,"4,79,07,85,620.45",151484
01-Jul-2025,EQ,"67.72","68.12","67.01","67.72","67.18","67.20","67.36","86.04","46.15",49316098,"3,32,19,05,736.53",99446
30-Jun-2025,EQ,"67.65","68.17","66.50","67.32","67.61","67.72","67.29","86.04","46.15",100164317,"6,74,04,02,962.89",204962
27-Jun-2025,EQ,"64.80","67.70","64.45","64.53","67.50","67.32","66.48","86.04","46.15",157324744,"10,45,88,78,766.23",242544
26-Jun-2025,EQ,"64.54","65.57","64.08","64.32","64.64","64.53","64.84","86.04","46.15",63684828,"4,12,91,76,933.23",130516
25-Jun-2025,EQ,"64.90","64.90","63.91","64.39","64.36","64.32","64.31","86.04","46.15",51596980,"3,31,79,46,275.57",104942
24-Jun-2025,EQ,"63.70","64.67","63.26","62.79","64.43","64.39","64.06","86.04","46.15",84498836,"5,41,26,64,230.27",137763
23-Jun-2025,EQ,"62.60","63.20","62.05","63.23","62.82","62.79","62.60","86.04","46.15",48152988,"3,01,45,25,109.42",106752
20-Jun-2025,EQ,"62.56","64.48","62.42","62.53","62.96","63.23","63.50","86.04","46.15",155351419,"9,86,48,35,207.57",217168
19-Jun-2025,EQ,"64.00","64.40","61.76","64.07","62.42","62.53","62.94","86.04","46.15",90679408,"5,70,76,66,085.61",154166
18-Jun-2025,EQ,"64.52","65.24","63.81","64.52","63.85","64.07","64.23","86.04","46.15",49246678,"3,16,29,74,580.12",98477
17-Jun-2025,EQ,"65.41","65.87","64.11","65.41","64.70","64.52","64.97","86.04","46.15",62347373,"4,05,07,79,493.97",114967
16-Jun-2025,EQ,"64.50","65.80","63.16","64.73","65.18","65.41","64.68","86.04","46.15",82798745,"5,35,56,80,989.02",149795
13-Jun-2025,EQ,"64.19","65.48","63.32","65.68","64.99","64.73","64.51","86.04","46.15",90307455,"5,82,58,59,612.92",197502
12-Jun-2025,EQ,"67.75","67.89","65.50","67.59","65.72","65.68","66.35","86.04","46.15",91116082,"6,04,56,86,190.87",218357
11-Jun-2025,EQ,"68.60","69.40","67.12","68.29","67.67","67.59","68.08","86.04","46.15",99916334,"6,80,23,79,875.59",175616
10-Jun-2025,EQ,"67.83","69.50","66.80","67.13","68.23","68.29","68.12","86.04","46.15",158113094,"10,77,11,43,814.48",257683
09-Jun-2025,EQ,"67.75","68.30","67.00","66.71","67.22","67.13","67.47","86.04","46.15",110914040,"7,48,28,52,981.68",189978
06-Jun-2025,EQ,"67.40","67.50","66.10","66.77","66.96","66.71","66.64","86.04","45.15",75950376,"5,06,16,37,050.42",170020
05-Jun-2025,EQ,"67.00","68.60","66.50","66.72","66.97","66.77","67.51","86.04","45.15",116558636,"7,86,86,86,024.31",222146
04-Jun-2025,EQ,"68.35","68.58","66.50","68.15","66.74","66.72","67.27","86.04","45.15",125734824,"8,45,80,78,164.47",241443
03-Jun-2025,EQ,"71.70","72.40","67.90","71.19","68.13","68.15","68.74","86.04","45.15",166631797,"11,45,38,41,968.44",313356
02-Jun-2025,EQ,"72.20","73.50","70.71","71.48","71.15","71.19","72.10","86.04","45.15",173588228,"12,51,63,18,220.01",338642
30-May-2025,EQ,"71.50","74.30","70.55","65.42","71.35","71.48","72.28","86.04","43.40",547640042,"39,58,19,46,149.20",854885
29-May-2025,EQ,"67.19","67.61","64.75","66.32","65.44","65.42","65.77","86.04","43.40",106020315,"6,97,29,05,122.39",197288
28-May-2025,EQ,"65.71","68.50","65.51","65.39","66.56","66.32","66.94","86.04","43.40",162393521,"10,87,03,95,140.63",244480
27-May-2025,EQ,"64.90","66.00","63.61","64.37","65.38","65.39","65.07","86.04","43.40",125848116,"8,18,84,01,710.30",226171
26-May-2025,EQ,"62.83","65.95","62.74","62.21","64.70","64.37","64.32","86.04","43.40",127004476,"8,16,92,68,049.40",211354
23-May-2025,EQ,"61.45","62.90","60.66","61.01","62.16","62.21","61.87","86.04","41.90",90698519,"5,61,16,61,028.50",130272
22-May-2025,EQ,"61.00","61.72","60.35","61.28","61.03","61.01","61.00","86.04","41.90",43220436,"2,63,62,38,911.82",74706
21-May-2025,EQ,"60.20","61.65","59.35","60.35","61.20","61.28","60.88","86.04","41.90",57916922,"3,52,58,83,327.03",97442
20-May-2025,EQ,"61.95","62.19","60.10","61.53","60.45","60.35","60.78","86.04","41.90",64416562,"3,91,49,21,323.64",116554
19-May-2025,EQ,"61.21","62.60","61.12","61.08","61.69","61.53","61.78","86.04","41.90",53353255,"3,29,62,32,248.31",122948
16-May-2025,EQ,"61.60","62.13","60.35","61.22","61.05","61.08","61.23","86.04","37.90",77800547,"4,76,35,86,614.56",142499
15-May-2025,EQ,"60.40","61.77","60.10","59.92","61.23","61.22","61.09","86.04","37.90",79989466,"4,88,66,37,323.54",149415
14-May-2025,EQ,"57.90","60.40","57.40","57.60","60.00","59.92","59.47","86.04","37.90",97734016,"5,81,25,31,443.68",192667
13-May-2025,EQ,"57.20","58.17","56.71","56.95","57.65","57.60","57.52","86.04","37.90",55623455,"3,19,96,34,793.96",109448
12-May-2025,EQ,"56.24","57.40","55.24","52.67","57.15","56.95","56.52","86.04","37.90",89597903,"5,06,41,88,736.08",161591
09-May-2025,EQ,"51.25","53.00","51.10","53.15","52.93","52.67","52.08","86.04","37.90",68598385,"3,57,23,10,337.71",134144
08-May-2025,EQ,"55.50","55.98","52.80","54.70","52.90","53.15","54.31","86.04","37.90",65062799,"3,53,32,90,976.65",118297
07-May-2025,EQ,"52.40","55.18","52.40","53.74","54.90","54.70","53.96","86.04","37.90",100831859,"5,44,13,52,974.45",173595
