DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2024,EQ,"61.49","62.42","61.06","61.42","62.29","62.22","61.94","86.04","35.50",34983814,"2,16,69,45,994.52",106773
30-Dec-2024,EQ,"63.19","63.89","61.11","63.25","62.08","61.42","62.34","86.04","35.50",50198161,"3,12,95,64,247.35",175357
27-Dec-2024,EQ,"64.50","64.73","63.00","64.34","63.26","63.25","63.67","86.04","35.50",20617504,"1,31,26,31,147.28",99737
26-Dec-2024,EQ,"64.99","65.15","63.87","64.87","64.21","64.34","64.25","86.04","35.50",19522002,"1,25,43,32,846.91",88745
24-Dec-2024,EQ,"63.98","65.38","63.77","63.86","64.70","64.87","64.78","86.04","35.50",24810689,"1,60,71,39,811.70",86045
23-Dec-2024,EQ,"65.16","65.16","63.28","64.13","63.70","63.86","64.13","86.04","35.50",30077026,"1,92,89,48,907.83",121666
20-Dec-2024,EQ,"67.55","67.79","63.95","67.05","64.28","64.13","65.35","86.04","33.90",55042543,"3,59,70,05,511.71",171968
19-Dec-2024,EQ,"66.50","68.58","66.20","67.95","67.14","67.05","67.25","86.04","33.90",56237783,"3,78,21,47,505.40",129289
18-Dec-2024,EQ,"69.80","70.18","67.37","69.56","67.90","67.95","68.20","86.04","33.90",68899550,"4,69,92,06,494.49",184163
17-Dec-2024,EQ,"66.36","69.67","66.21","66.36","69.67","69.56","69.15","86.04","33.90",188345914,"13,02,41,11,343.44",238852
16-Dec-2024,EQ,"67.50","68.62","66.16","66.20","66.25","66.36","67.27","86.04","33.90",56788124,"3,81,99,08,761.44",157366
13-Dec-2024,EQ,"65.50","67.68","65.26","65.70","66.17","66.20","66.49","86.04","33.90",47952699,"3,18,85,44,747.90",132842
12-Dec-2024,EQ,"65.61","66.43","64.86","66.12","65.58","65.70","65.50","86.04","33.90",33619161,"2,20,21,00,323.54",134052
11-Dec-2024,EQ,"66.42","67.20","65.85","66.55","66.07","66.12","66.44","86.04","33.90",32530712,"2,16,12,69,675.59",122093
10-Dec-2024,EQ,"67.30","67.36","65.86","67.36","66.48","66.55","66.50","86.04","33.90",29542425,"1,96,44,36,239.30",117711
09-Dec-2024,EQ,"67.38","67.80","66.40","67.39","67.19","67.36","67.11","86.04","33.90",34635931,"2,32,44,94,796.45",185013
06-Dec-2024,EQ,"68.00","68.39","67.28","68.26","67.32","67.39","67.67","86.04","33.90",38528682,"2,60,74,03,605.03",145618
05-Dec-2024,EQ,"68.20","68.80","66.88","67.72","68.32","68.26","67.77","86.04","33.90",56295912,"3,81,49,12,405.62",153025
04-Dec-2024,EQ,"65.90","68.45","65.34","65.40","67.92","67.72","67.34","86.04","33.90",97607170,"6,57,26,29,210.26",244612
03-Dec-2024,EQ,"66.79","67.30","65.00","66.12","65.35","65.40","66.12","86.04","33.90",91100475,"6,02,40,13,784.59",223793
02-Dec-2024,EQ,"63.11","66.12","62.28","62.98","66.12","66.12","64.48","86.04","33.90",61128869,"3,94,16,28,659.60",165159
29-Nov-2024,EQ,"63.90","64.22","62.41","63.73","63.15","62.98","63.00","86.04","33.90",54815057,"3,45,31,12,204.25",155788
28-Nov-2024,EQ,"63.69","65.50","62.90","63.59","63.75","63.73","64.21","86.04","33.90",42559541,"2,73,27,38,538.08",137856
27-Nov-2024,EQ,"63.88","64.29","62.71","63.57","63.69","63.59","63.63","86.04","33.90",37152591,"2,36,39,20,933.22",130261
26-Nov-2024,EQ,"64.64","64.85","63.30","64.23","63.80","63.57","64.07","86.04","33.90",35463228,"2,27,20,23,337.14",116820
25-Nov-2024,EQ,"67.00","67.50","63.71","65.22","64.46","64.23","65.00","86.04","33.90",123922270,"8,05,44,85,224.00",277504
22-Nov-2024,EQ,"66.80","68.33","64.60","65.33","65.09","65.22","66.14","86.04","33.90",130345329,"8,62,04,87,737.61",428917
21-Nov-2024,EQ,"63.90","65.33","63.50","62.22","65.33","65.33","64.94","86.04","33.90",131579845,"8,54,51,91,044.51",228437
19-Nov-2024,EQ,"60.50","62.22","59.42","59.26","62.22","62.22","61.68","86.04","33.90",74476083,"4,59,38,87,756.06",118411
18-Nov-2024,EQ,"59.45","59.56","56.80","56.73","59.10","59.26","58.93","86.04","33.90",119110598,"7,01,87,02,028.18",265103
14-Nov-2024,EQ,"54.03","56.73","53.65","54.03","56.73","56.73","56.24","86.04","33.90",56957801,"3,20,33,11,482.70",106618
13-Nov-2024,EQ,"58.00","59.28","53.45","59.39","54.49","54.03","55.80","86.04","33.90",194511406,"10,85,36,09,246.96",743605
12-Nov-2024,EQ,"62.16","62.87","59.10","62.16","59.39","59.39","60.58","86.04","33.90",67563924,"4,09,29,09,080.63",261667
11-Nov-2024,EQ,"61.50","63.14","58.56","62.50","61.90","62.16","61.19","86.04","33.90",128104971,"7,83,91,76,769.83",346655
08-Nov-2024,EQ,"66.59","66.59","61.84","66.80","62.28","62.50","63.98","86.04","33.90",86095752,"5,50,79,88,626.91",354214
07-Nov-2024,EQ,"69.45","69.45","66.44","69.32","66.58","66.80","67.82","86.04","33.90",49354800,"3,34,71,38,974.21",214130
06-Nov-2024,EQ,"68.00","69.85","67.42","67.37","69.44","69.32","68.58","86.04","33.90",50008246,"3,42,94,13,403.74",163136
05-Nov-2024,EQ,"66.30","68.25","65.53","66.32","67.30","67.37","66.86","86.04","33.90",45626050,"3,05,07,36,299.70",151196
04-Nov-2024,EQ,"68.19","68.24","65.20","68.14","66.45","66.32","66.17","86.04","33.90",55381082,"3,66,43,99,015.61",213181
01-Nov-2024,EQ,"67.30","68.40","67.20","66.95","68.19","68.14","68.06","86.04","30.00",14965199,"1,01,85,32,031.81",111526
31-Oct-2024,EQ,"67.96","68.44","66.70","68.13","67.00","66.95","67.32","86.04","30.00",41454018,"2,79,05,89,427.93",194968
30-Oct-2024,EQ,"68.99","69.63","67.56","68.87","68.08","68.13","68.70","86.04","30.00",52761387,"3,62,46,85,397.12",192657
29-Oct-2024,EQ,"72.75","73.50","66.82","70.84","68.90","68.87","69.16","86.04","30.00",129971042,"8,98,91,50,537.42",433606
28-Oct-2024,EQ,"68.00","72.60","66.14","67.47","70.99","70.84","70.04","86.04","30.00",81820533,"5,73,06,35,175.82",264059
25-Oct-2024,EQ,"69.88","70.30","66.00","69.15","67.59","67.47","67.18","86.04","30.00",49452859,"3,32,21,27,380.58",223983
24-Oct-2024,EQ,"69.08","71.14","68.40","68.85","69.08","69.15","69.69","86.04","30.00",35058205,"2,44,31,59,524.33",124737
23-Oct-2024,EQ,"67.30","69.94","66.10","68.56","68.85","68.85","68.51","86.04","30.00",55215451,"3,78,28,35,482.63",202682
22-Oct-2024,EQ,"70.59","71.30","67.50","70.63","68.50","68.56","68.85","86.04","30.00",67732028,"4,66,35,44,168.97",281410
21-Oct-2024,EQ,"72.49","72.77","70.30","72.19","70.60","70.63","71.29","86.04","30.00",27026007,"1,92,66,92,401.43",157417
18-Oct-2024,EQ,"72.90","73.35","71.10","73.01","72.32","72.19","72.46","86.04","27.05",36018706,"2,60,99,63,909.51",124626
17-Oct-2024,EQ,"75.39","75.45","72.40","75.05","73.05","73.01","73.71","86.04","27.05",32194681,"2,37,29,25,826.19",139635
16-Oct-2024,EQ,"73.71","75.65","73.52","73.71","74.94","75.05","74.78","86.04","27.05",47156496,"3,52,63,04,269.17",143098
15-Oct-2024,EQ,"74.10","74.24","72.15","74.01","73.75","73.71","73.12","86.04","27.05",42418804,"3,10,15,07,677.24",197642
14-Oct-2024,EQ,"74.65","75.00","73.75","74.39","74.18","74.01","74.21","86.04","27.05",24979009,"1,85,37,17,158.47",128548
11-Oct-2024,EQ,"75.75","76.07","74.25","75.44","74.45","74.39","74.95","86.04","26.30",32799505,"2,45,84,03,560.42",153998
10-Oct-2024,EQ,"77.50","77.89","74.67","76.69","75.59","75.44","75.78","86.04","26.30",71016473,"5,38,15,31,643.91",221525
09-Oct-2024,EQ,"74.59","80.60","74.55","73.64","77.10","76.69","78.05","86.04","26.30",136134618,"10,62,50,28,549.00",346457
08-Oct-2024,EQ,"68.10","74.20","66.10","70.93","73.88","73.64","71.30","86.04","26.30",135896990,"9,68,96,57,929.11",362017
07-Oct-2024,EQ,"75.64","76.49","70.93","74.67","70.93","70.93","71.82","86.04","26.30",76807728,"5,51,61,45,052.76",254221
04-Oct-2024,EQ,"74.85","76.65","72.22","75.75","74.74","74.67","74.56","86.04","25.75",77974009,"5,81,36,57,566.98",290750
03-Oct-2024,EQ,"76.74","78.60","75.75","79.74","75.75","75.75","76.57","86.04","25.75",79766127,"6,10,73,86,128.55",340696
01-Oct-2024,EQ,"80.30","81.53","79.50","80.05","79.85","79.74","80.32","86.04","25.75",27494973,"2,20,82,61,348.67",113280
30-Sep-2024,EQ,"80.80","81.58","79.37","81.09","80.24","80.05","80.17","86.04","25.75",42376466,"3,39,72,90,737.67",162650
27-Sep-2024,EQ,"81.75","82.77","80.50","81.84","81.20","81.09","81.32","86.04","24.95",42523359,"3,45,80,16,896.48",170146
26-Sep-2024,EQ,"82.95","83.36","81.50","82.96","81.68","81.84","82.03","86.04","24.95",24929699,"2,04,50,07,180.66",124885
25-Sep-2024,EQ,"83.70","83.70","82.50","83.79","82.89","82.96","82.94","86.04","24.95",27040040,"2,24,26,38,654.32",110965
24-Sep-2024,EQ,"83.00","84.20","82.32","82.89","83.65","83.79","83.25","86.04","24.95",34414038,"2,86,49,04,927.57",129912
23-Sep-2024,EQ,"84.19","84.99","82.70","83.45","82.75","82.89","83.24","86.04","24.95",35307207,"2,93,89,89,322.75",159641
20-Sep-2024,EQ,"82.24","84.00","81.31","80.97","83.58","83.45","82.76","86.04","24.50",74313107,"6,15,01,41,951.98",226147
19-Sep-2024,EQ,"81.89","83.00","78.00","80.82","81.16","80.97","79.98","86.04","24.50",60446356,"4,83,44,50,769.09",226713
18-Sep-2024,EQ,"82.20","82.98","80.52","82.00","80.70","80.82","81.58","86.04","24.50",37668180,"3,07,29,64,476.20",185641
17-Sep-2024,EQ,"85.18","85.40","80.57","84.70","81.90","82.00","82.30","86.04","24.50",61029140,"5,02,27,04,229.46",238154
16-Sep-2024,EQ,"83.88","85.85","83.66","83.11","84.64","84.70","84.98","86.04","24.50",67945786,"5,77,37,69,437.33",302214
13-Sep-2024,EQ,"82.14","84.50","80.80","81.70","83.00","83.11","83.07","86.04","21.70",82750388,"6,87,39,61,670.53",267535
12-Sep-2024,EQ,"86.00","86.04","80.41","81.95","81.64","81.70","83.54","86.04","21.70",186025037,"15,53,96,81,530.07",383720
11-Sep-2024,EQ,"79.34","81.95","79.10","78.05","81.95","81.95","81.59","84.29","21.70",121404214,"9,90,54,51,905.17",153181
10-Sep-2024,EQ,"75.83","78.05","75.34","74.34","78.05","78.05","77.78","84.29","21.70",144759489,"11,25,91,81,540.33",195707
09-Sep-2024,EQ,"75.28","77.28","72.82","74.72","74.37","74.34","75.06","84.29","21.70",87247821,"6,54,90,73,335.15",247730
06-Sep-2024,EQ,"76.75","77.35","74.51","76.00","74.95","74.72","75.30","84.29","21.70",43635971,"3,28,59,40,537.87",168512
05-Sep-2024,EQ,"75.70","77.09","74.66","74.16","76.25","76.00","75.84","84.29","21.70",56483144,"4,28,37,54,863.41",210466
04-Sep-2024,EQ,"74.40","74.90","73.30","74.47","74.26","74.16","74.06","84.29","21.70",28321394,"2,09,73,57,418.97",151461
03-Sep-2024,EQ,"73.81","76.37","73.54","73.81","74.65","74.47","75.40","84.29","21.70",49347993,"3,72,10,00,569.51",207231
02-Sep-2024,EQ,"75.84","76.10","72.50","75.84","73.70","73.81","73.59","84.29","21.70",71966033,"5,29,61,92,677.14",294970
30-Aug-2024,EQ,"77.30","77.58","75.12","77.00","75.70","75.84","76.10","84.29","21.70",63934257,"4,86,53,63,822.71",190152
29-Aug-2024,EQ,"78.67","78.69","76.20","78.96","77.15","77.00","77.14","84.29","21.70",41938870,"3,23,51,59,855.91",183540
28-Aug-2024,EQ,"77.95","79.73","77.66","77.50","78.67","78.96","78.62","84.29","21.70",47724768,"3,75,21,95,859.87",160835
27-Aug-2024,EQ,"77.24","78.30","76.60","76.40","77.52","77.50","77.62","84.29","21.70",32622346,"2,53,22,94,354.18",166251
26-Aug-2024,EQ,"79.34","79.79","75.66","78.84","76.90","76.40","77.33","84.29","21.70",57918809,"4,47,91,08,484.79",249396
23-Aug-2024,EQ,"77.70","80.50","77.70","77.57","78.78","78.84","79.29","84.29","19.80",67410388,"5,34,46,75,246.54",224913
22-Aug-2024,EQ,"79.23","79.59","77.30","78.85","77.70","77.57","78.04","84.29","19.80",41519353,"3,24,02,45,838.99",213888
21-Aug-2024,EQ,"79.40","80.15","78.61","79.43","78.81","78.85","79.19","84.29","19.80",38869576,"3,07,82,67,876.58",181380
20-Aug-2024,EQ,"81.31","81.58","78.50","80.71","79.24","79.43","79.55","84.29","19.80",54449596,"4,33,15,16,831.52",248672
19-Aug-2024,EQ,"80.64","82.45","79.21","79.95","80.80","80.71","81.13","84.29","19.80",96552950,"7,83,32,46,819.60",398118
16-Aug-2024,EQ,"77.95","80.50","74.12","76.77","79.73","79.95","77.82","84.29","19.30",155613726,"12,10,97,19,620.07",500983
14-Aug-2024,EQ,"82.19","82.41","76.75","80.79","76.75","76.77","77.67","84.29","19.30",141960840,"11,02,64,74,985.90",462825
13-Aug-2024,EQ,"81.97","84.29","78.35","80.36","80.89","80.79","82.02","84.29","19.30",193725637,"15,88,90,33,593.20",701298
12-Aug-2024,EQ,"77.15","80.36","74.65","76.54","80.36","80.36","78.86","80.36","19.30",131256497,"10,35,06,16,275.45",374097
09-Aug-2024,EQ,"74.60","76.56","73.00","72.92","76.56","76.54","75.33","76.56","18.25",142611445,"10,74,25,56,932.79",350879
08-Aug-2024,EQ,"71.00","73.05","70.58","69.58","73.05","72.92","72.68","73.05","18.25",212956025,"15,47,66,70,516.36",349921
07-Aug-2024,EQ,"69.00","69.58","68.11","66.27","69.58","69.58","69.13","71.64","18.25",65576822,"4,53,30,99,116.44",144175
06-Aug-2024,EQ,"68.75","70.85","65.60","67.85","66.85","66.27","68.45","71.64","18.25",96665562,"6,61,66,71,514.88",302188
05-Aug-2024,EQ,"69.90","71.64","67.78","71.35","67.79","67.85","69.03","71.64","18.25",209904382,"14,48,99,38,156.47",545115
02-Aug-2024,EQ,"67.80","71.37","67.05","67.98","71.37","71.35","70.37","71.37","17.70",131096033,"9,22,49,11,716.14",266186
01-Aug-2024,EQ,"69.93","70.99","66.22","69.38","68.35","67.98","68.63","70.99","17.70",134824650,"9,25,24,22,941.19",418582
31-Jul-2024,EQ,"70.11","70.89","68.28","68.22","69.39","69.38","69.68","70.89","17.70",131539602,"9,16,50,64,060.56",407603
30-Jul-2024,EQ,"65.81","68.22","65.63","64.98","68.22","68.22","67.78","68.22","17.70",114489676,"7,76,05,49,782.89",168121
29-Jul-2024,EQ,"62.95","64.98","62.38","61.89","64.98","64.98","63.91","64.98","17.70",97886927,"6,25,57,96,685.57",196733
26-Jul-2024,EQ,"62.68","63.00","61.00","61.47","62.10","61.89","62.19","63.75","17.45",67858407,"4,22,00,83,672.75",219514
25-Jul-2024,EQ,"62.29","63.75","60.80","60.72","62.01","61.47","62.73","63.75","17.45",170325709,"10,68,48,66,841.47",418872
24-Jul-2024,EQ,"59.70","60.72","59.63","57.83","60.72","60.72","60.56","60.72","17.45",90757700,"5,49,59,32,089.21",83560
23-Jul-2024,EQ,"57.20","57.83","54.00","55.08","57.83","57.83","57.54","57.83","17.45",281887693,"16,21,89,30,583.71",294599
22-Jul-2024,EQ,"54.66","55.44","53.50","54.55","55.24","55.08","54.41","56.49","17.45",47805246,"2,60,10,25,304.21",114482
19-Jul-2024,EQ,"55.38","55.87","53.82","55.39","54.50","54.55","54.67","56.49","17.45",52178598,"2,85,27,46,566.80",119180
18-Jul-2024,EQ,"55.50","55.72","53.82","55.88","55.33","55.39","55.18","56.49","17.45",68196637,"3,76,28,89,026.37",120328
16-Jul-2024,EQ,"54.90","56.00","54.43","54.62","55.72","55.88","55.36","56.49","17.45",76577863,"4,23,93,95,874.08",114996
15-Jul-2024,EQ,"55.00","55.00","54.02","54.63","54.50","54.62","54.43","56.49","17.45",27141448,"1,47,74,07,738.02",87348
12-Jul-2024,EQ,"55.00","55.43","53.65","54.72","54.68","54.63","54.42","56.49","17.05",37499020,"2,04,08,27,348.91",114420
11-Jul-2024,EQ,"55.00","55.00","54.20","54.89","54.90","54.72","54.66","56.49","17.05",26061094,"1,42,45,98,035.25",90815
10-Jul-2024,EQ,"55.67","56.00","53.90","55.37","54.76","54.89","54.98","56.49","17.05",37727227,"2,07,42,20,112.62",86432
09-Jul-2024,EQ,"55.30","55.84","53.86","55.20","55.38","55.37","54.85","56.49","17.05",33858415,"1,85,70,44,526.95",102904
08-Jul-2024,EQ,"55.95","56.00","54.50","55.49","55.17","55.20","55.50","56.49","17.05",54588551,"3,02,94,19,067.14",137508
05-Jul-2024,EQ,"54.37","56.49","53.80","54.03","55.68","55.49","55.66","56.49","15.75",96909661,"5,39,35,12,983.56",157076
04-Jul-2024,EQ,"53.60","55.67","53.37","53.53","54.00","54.03","54.32","55.70","15.75",63199465,"3,43,30,30,061.51",115170
03-Jul-2024,EQ,"53.10","53.95","53.00","53.03","53.56","53.53","53.40","55.70","15.75",29907631,"1,59,70,18,609.25",86250
02-Jul-2024,EQ,"53.00","53.38","52.43","52.93","53.10","53.03","52.94","55.70","15.75",24502330,"1,29,70,78,493.79",82099
01-Jul-2024,EQ,"53.20","53.28","52.59","52.86","52.90","52.93","52.87","55.70","15.75",25423991,"1,34,40,66,087.06",85273
28-Jun-2024,EQ,"53.90","54.00","52.71","53.28","52.80","52.86","53.14","55.70","13.65",38744898,"2,05,89,34,259.21",107590
27-Jun-2024,EQ,"53.05","54.00","51.50","52.76","53.40","53.28","53.04","55.70","13.65",52502181,"2,78,48,00,497.46",114862
26-Jun-2024,EQ,"53.60","54.37","52.30","53.60","52.72","52.76","53.25","55.70","13.65",52438770,"2,79,23,42,379.95",133872
25-Jun-2024,EQ,"55.15","55.50","53.32","54.70","53.54","53.60","54.63","55.70","13.65",63723030,"3,48,14,78,826.62",144077
24-Jun-2024,EQ,"55.45","55.70","54.15","53.05","54.86","54.70","55.24","55.70","13.65",149419809,"8,25,32,49,640.80",225348
21-Jun-2024,EQ,"51.20","53.05","51.00","50.53","53.05","53.05","52.50","53.05","13.25",143678671,"7,54,36,76,224.47",201219
20-Jun-2024,EQ,"51.34","51.34","49.55","48.90","50.50","50.53","50.76","52.10","13.25",99070183,"5,02,88,32,042.82",116174
19-Jun-2024,EQ,"50.19","50.28","48.75","49.96","48.93","48.90","49.15","52.10","13.25",26139387,"1,28,47,11,773.16",91058
18-Jun-2024,EQ,"49.60","50.29","48.85","49.48","49.91","49.96","49.89","52.10","13.25",49874657,"2,48,80,99,526.38",115219
14-Jun-2024,EQ,"50.00","51.19","49.10","49.87","49.44","49.48","50.23","52.10","13.25",85029862,"4,27,13,24,085.80",128952
13-Jun-2024,EQ,"50.50","50.50","49.29","50.28","49.61","49.87","49.98","52.10","13.25",48465602,"2,42,23,39,280.18",94681
12-Jun-2024,EQ,"48.51","50.50","48.40","48.26","50.41","50.28","49.88","52.10","13.25",87422931,"4,36,06,33,193.58",169493
11-Jun-2024,EQ,"47.40","49.29","47.02","47.40","48.25","48.26","48.21","52.10","13.25",47583387,"2,29,42,24,004.94",122903
10-Jun-2024,EQ,"47.40","48.63","47.40","49.90","47.40","47.40","47.74","52.10","13.25",90220734,"4,30,68,97,324.26",158455
24-Apr-2024,EQ,"41.90","42.50","41.45","41.85","41.85","41.80","41.95","50.60","7.90",34252835,"1,43,68,30,732.65",93720
23-Apr-2024,EQ,"41.00","42.10","40.55","40.85","41.60","41.85","41.49","50.60","7.90",69215858,"2,87,20,62,208.25",90387
22-Apr-2024,EQ,"38.85","41.30","38.60","39.35","41.00","40.85","40.56","50.60","7.90",62114928,"2,51,93,49,820.80",97982
